time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2026-04-02T14:00:00-04:00,24091.25,24165,24091,24140.5,,24165,24091,24140.5,25011.22875
2026-04-02T15:00:00-04:00,24141,24225.75,24135,24220.75,,24225.75,24135,24220.75,25011.22875
2026-04-02T16:00:00-04:00,24220.75,24233.75,24199.75,24219.5,,24233.75,24199.75,24219.5,25017.98125
2026-04-02T18:00:00-04:00,24219.5,24219.5,24177.5,24203.5,,24219.5,24177.5,24203.5,25017.98125
2026-04-02T19:00:00-04:00,24203,24216.75,24189,24213.25,,24216.75,24189,24213.25,25017.98125
2026-04-02T20:00:00-04:00,24214.75,24255,24212.5,24225.25,,24255,24212.5,24225.25,25017.98125
2026-04-02T21:00:00-04:00,24226,24231.75,24195.75,24196.75,,24231.75,24195.75,24196.75,25017.98125
2026-04-02T22:00:00-04:00,24196,24205.5,24150.5,24181.25,,24205.5,24150.5,24181.25,25017.98125
2026-04-02T23:00:00-04:00,24180.25,24192.5,24161,24167.25,,24192.5,24161,24167.25,25017.98125
2026-04-03T00:00:00-04:00,24166.25,24183,24157.25,24166.25,,24183,24157.25,24166.25,25017.98125
2026-04-03T01:00:00-04:00,24167.5,24193.5,24159.25,24180.75,,24193.5,24159.25,24180.75,25017.98125
2026-04-03T02:00:00-04:00,24183,24184.25,24139.25,24152.75,,24184.25,24139.25,24152.75,25017.98125
2026-04-03T03:00:00-04:00,24152.75,24163.5,24120,24155.25,,24163.5,24120,24155.25,25017.98125
2026-04-03T04:00:00-04:00,24154.25,24167.5,24142,24149,,24167.5,24142,24149,25017.98125
2026-04-03T05:00:00-04:00,24150.5,24153.5,24131.75,24140.25,,24153.5,24131.75,24140.25,25017.98125
2026-04-03T06:00:00-04:00,24140.25,24145,24126,24138.5,,24145,24126,24138.5,25017.98125
2026-04-03T07:00:00-04:00,24139.75,24159.5,24114.25,24151.25,,24159.5,24114.25,24151.25,25017.98125
2026-04-03T08:00:00-04:00,24151.25,24245.25,24112.75,24116.5,,24245.25,24112.75,24116.5,25017.98125
2026-04-03T09:00:00-04:00,24115.75,24137.25,24106,24129.75,,24137.25,24106,24129.75,25025.33875
2026-04-05T18:00:00-04:00,24093.5,24097,23981.5,24079.25,,24097,23981.5,24079.25,25025.33875
2026-04-05T19:00:00-04:00,24079.25,24094.5,24041,24091.75,,24094.5,24041,24091.75,25025.33875
2026-04-05T20:00:00-04:00,24091.5,24216,24087.75,24208.75,,24216,24087.75,24208.75,25025.33875
2026-04-05T21:00:00-04:00,24209.75,24240,24183.75,24193.75,,24240,24183.75,24193.75,25025.33875
2026-04-05T22:00:00-04:00,24193.25,24326.75,24188.25,24223,,24326.75,24188.25,24223,25025.33875
2026-04-05T23:00:00-04:00,24223,24230,24120.5,24213,,24230,24120.5,24213,25025.33875
2026-04-06T00:00:00-04:00,24213,24265,24207.75,24253.5,,24265,24207.75,24253.5,25025.33875
2026-04-06T01:00:00-04:00,24253,24268,24212,24232.75,,24268,24212,24232.75,25025.33875
2026-04-06T02:00:00-04:00,24232.25,24290.75,24215.75,24255.5,,24290.75,24215.75,24255.5,25025.33875
2026-04-06T03:00:00-04:00,24257.25,24325.5,24207.25,24309.5,,24325.5,24207.25,24309.5,25025.33875
2026-04-06T04:00:00-04:00,24310,24393.25,24308.75,24370.5,,24393.25,24308.75,24370.5,25025.33875
2026-04-06T05:00:00-04:00,24370.5,24398.25,24332,24337.5,,24398.25,24332,24337.5,25025.33875
2026-04-06T06:00:00-04:00,24338,24359,24262.5,24315.5,,24359,24262.5,24315.5,25025.33875
2026-04-06T07:00:00-04:00,24315.5,24316.5,24282,24306.5,,24316.5,24282,24306.5,25025.33875
2026-04-06T08:00:00-04:00,24306,24338,24288.25,24307,,24338,24288.25,24307,25025.33875
2026-04-06T09:00:00-04:00,24307.5,24416.75,24245.75,24411,,24416.75,24245.75,24411,25025.33875
2026-04-06T10:00:00-04:00,24411,24452.25,24262.25,24306.25,,24452.25,24262.25,24306.25,25025.33875
2026-04-06T11:00:00-04:00,24306.25,24337.5,24252.25,24324,,24337.5,24252.25,24324,25025.33875
2026-04-06T12:00:00-04:00,24324.25,24346.75,24283.25,24309.25,,24346.75,24283.25,24309.25,25025.33875
2026-04-06T13:00:00-04:00,24309,24334.25,24202.75,24263.5,,24334.25,24202.75,24263.5,25025.33875
2026-04-06T14:00:00-04:00,24264.5,24364.25,24245.5,24351.25,,24364.25,24245.5,24351.25,25025.33875
2026-04-06T15:00:00-04:00,24351.5,24376.25,24326.25,24363.75,,24376.25,24326.25,24363.75,25025.33875
2026-04-06T16:00:00-04:00,24363.5,24370,24334,24349.75,,24370,24334,24349.75,25033.7475
2026-04-06T18:00:00-04:00,24348.75,24384,24299.75,24303.25,,24384,24299.75,24303.25,25033.7475
2026-04-06T19:00:00-04:00,24302.25,24333,24298.25,24299.5,,24333,24298.25,24299.5,25033.7475
2026-04-06T20:00:00-04:00,24299.25,24358.5,24278.75,24303.5,,24358.5,24278.75,24303.5,25033.7475
2026-04-06T21:00:00-04:00,24303,24310.5,24168.25,24177,,24310.5,24168.25,24177,25033.7475
2026-04-06T22:00:00-04:00,24178.75,24220.25,24153,24211,,24220.25,24153,24211,25033.7475
2026-04-06T23:00:00-04:00,24212.5,24231.5,24192.75,24220.25,,24231.5,24192.75,24220.25,25033.7475
2026-04-07T00:00:00-04:00,24221.5,24264,24198.25,24247.25,,24264,24198.25,24247.25,25033.7475
2026-04-07T01:00:00-04:00,24248.25,24259.5,24204.5,24228.5,,24259.5,24204.5,24228.5,25033.7475
2026-04-07T02:00:00-04:00,24228.5,24244.75,24207,24241.25,,24244.75,24207,24241.25,25033.7475
2026-04-07T03:00:00-04:00,24242.75,24257.5,24209.25,24246.25,,24257.5,24209.25,24246.25,25033.7475
2026-04-07T04:00:00-04:00,24247.75,24382.5,24246.75,24359.25,,24382.5,24246.75,24359.25,25033.7475
2026-04-07T05:00:00-04:00,24359.5,24422,24352.75,24385.25,,24422,24352.75,24385.25,25033.7475
2026-04-07T06:00:00-04:00,24387,24400.25,24185.25,24202.75,,24400.25,24185.25,24202.75,25033.7475
2026-04-07T07:00:00-04:00,24205.5,24258,24178.25,24210.75,,24258,24178.25,24210.75,25033.7475
2026-04-07T08:00:00-04:00,24211,24281,24133,24214.75,,24281,24133,24214.75,25033.7475
2026-04-07T09:00:00-04:00,24216.25,24308,24118,24120.25,,24308,24118,24120.25,25033.7475
2026-04-07T10:00:00-04:00,24121.25,24144.5,23994,24009.25,,24144.5,23994,24009.25,25033.7475
2026-04-07T11:00:00-04:00,24008.75,24133,23941.5,24108.5,,24133,23941.5,24108.5,25033.7475
2026-04-07T12:00:00-04:00,24107.5,24241.75,24105.5,24202.25,,24241.75,24105.5,24202.25,25033.7475
2026-04-07T13:00:00-04:00,24201.75,24299.75,24169.75,24225.5,,24299.75,24169.75,24225.5,25033.7475
2026-04-07T14:00:00-04:00,24226,24238.25,24076.75,24102,,24238.25,24076.75,24102,25033.7475
2026-04-07T15:00:00-04:00,24102.5,24381,24083.25,24369.5,,24381,24083.25,24369.5,25033.7475
2026-04-07T16:00:00-04:00,24369.25,24451.5,24345.75,24399.25,,24451.5,24345.75,24399.25,25042.8425
2026-04-07T18:00:00-04:00,24514,24924.5,24355,24914,,24924.5,24355,24914,25042.8425
2026-04-07T19:00:00-04:00,24915,25086,24913.5,25050.75,,25086,24913.5,25050.75,25042.8425
2026-04-07T20:00:00-04:00,25049.75,25101.5,25007.75,25080.25,,25101.5,25007.75,25080.25,25042.8425
2026-04-07T21:00:00-04:00,25080,25109.5,25040.75,25095.25,,25109.5,25040.75,25095.25,25042.8425
2026-04-07T22:00:00-04:00,25095.5,25111.5,25091.75,25110.5,,25111.5,25091.75,25110.5,25042.8425
2026-04-07T23:00:00-04:00,25110.25,25118.75,25086.75,25102,,25118.75,25086.75,25102,25042.8425
2026-04-08T00:00:00-04:00,25103.25,25156.25,25102.5,25125.25,,25156.25,25102.5,25125.25,25042.8425
2026-04-08T01:00:00-04:00,25125.25,25195.25,25119,25192.25,,25195.25,25119,25192.25,25042.8425
2026-04-08T02:00:00-04:00,25192,25202,25161.25,25171.25,,25202,25161.25,25171.25,25042.8425
2026-04-08T03:00:00-04:00,25171.25,25190,25136,25141.75,,25190,25136,25141.75,25042.8425
2026-04-08T04:00:00-04:00,25141.5,25225,25134.25,25215.25,,25225,25134.25,25215.25,25042.8425
2026-04-08T05:00:00-04:00,25216,25245.25,25184.5,25200,,25245.25,25184.5,25200,25042.8425
2026-04-08T06:00:00-04:00,25199.5,25231.75,25185.5,25204.5,,25231.75,25185.5,25204.5,25042.8425
2026-04-08T07:00:00-04:00,25204.75,25235,25180.25,25209.25,,25235,25180.25,25209.25,25042.8425
2026-04-08T08:00:00-04:00,25210.75,25257,25155,25212.75,,25257,25155,25212.75,25042.8425
2026-04-08T09:00:00-04:00,25213,25249.75,25064,25080.75,,25249.75,25064,25080.75,25042.8425
2026-04-08T10:00:00-04:00,25080.75,25105,24926.5,24993,,25105,24926.5,24993,25042.8425
2026-04-08T11:00:00-04:00,24993.25,25089,24978.75,25078.5,,25089,24978.75,25078.5,25042.8425
2026-04-08T12:00:00-04:00,25078.75,25157.5,25061.75,25142.25,,25157.5,25061.75,25142.25,25042.8425
2026-04-08T13:00:00-04:00,25142.5,25156.75,25065,25094.25,,25156.75,25065,25094.25,25042.8425
2026-04-08T14:00:00-04:00,25094.5,25131.75,24948.75,24953.25,,25131.75,24948.75,24953.25,25042.8425
2026-04-08T15:00:00-04:00,24953.25,25097,24943.25,25080,,25097,24943.25,25080,25042.8425
2026-04-08T16:00:00-04:00,25079.75,25095.25,25033.25,25039,,25095.25,25033.25,25039,25054.145
2026-04-08T18:00:00-04:00,25037.75,25065,25010.75,25034.5,,25065,25010.75,25034.5,25054.145
2026-04-08T19:00:00-04:00,25034.25,25055.5,25022.5,25026,,25055.5,25022.5,25026,25054.145
2026-04-08T20:00:00-04:00,25026.5,25034.25,24999,25012.25,,25034.25,24999,25012.25,25054.145
2026-04-08T21:00:00-04:00,25012,25025.5,24980.5,25022.75,,25025.5,24980.5,25022.75,25054.145
2026-04-08T22:00:00-04:00,25022.75,25050.75,25022.75,25031,,25050.75,25022.75,25031,25054.145
2026-04-08T23:00:00-04:00,25031.75,25037.25,25009,25018.5,,25037.25,25009,25018.5,25054.145
2026-04-09T00:00:00-04:00,25019.5,25023.75,25006,25014,,25023.75,25006,25014,25054.145
2026-04-09T01:00:00-04:00,25014.5,25047,24994.25,25028.5,,25047,24994.25,25028.5,25054.145
2026-04-09T02:00:00-04:00,25030,25059,25017,25039,,25059,25017,25039,25054.145
2026-04-09T03:00:00-04:00,25039.75,25048.75,24965,24985,,25048.75,24965,24985,25054.145
2026-04-09T04:00:00-04:00,24986,25006.75,24953,24972.75,,25006.75,24953,24972.75,25054.145
2026-04-09T05:00:00-04:00,24972.5,25018.5,24964.25,25016.25,,25018.5,24964.25,25016.25,25054.145
2026-04-09T06:00:00-04:00,25017.25,25027,24981,24984.5,,25027,24981,24984.5,25054.145
2026-04-09T07:00:00-04:00,24983.75,25039,24976.75,25030,,25039,24976.75,25030,25054.145
2026-04-09T08:00:00-04:00,25030.25,25063.5,25016.5,25028.75,,25063.5,25016.5,25028.75,25054.145
2026-04-09T09:00:00-04:00,25029.25,25111.5,25005.5,25033.25,,25111.5,25005.5,25033.25,25054.145
2026-04-09T10:00:00-04:00,25033,25056,24960.5,25041.25,,25056,24960.5,25041.25,25054.145
2026-04-09T11:00:00-04:00,25041.5,25197.75,25016,25189,,25197.75,25016,25189,25054.145
2026-04-09T12:00:00-04:00,25189,25265.75,25161.75,25196.5,,25265.75,25161.75,25196.5,25054.145
2026-04-09T13:00:00-04:00,25196.75,25257,25188,25226.75,,25257,25188,25226.75,25054.145
2026-04-09T14:00:00-04:00,25227,25231.25,25145,25179.75,,25231.25,25145,25179.75,25054.145
2026-04-09T15:00:00-04:00,25180.25,25269.75,25175.75,25249,,25269.75,25175.75,25249,25054.145
2026-04-09T16:00:00-04:00,25248.75,25254.25,25220.25,25244.75,,25254.25,25220.25,25244.75,25064.79875
2026-04-09T18:00:00-04:00,25237,25254.75,25202.75,25206.75,,25254.75,25202.75,25206.75,25064.79875
2026-04-09T19:00:00-04:00,25209.25,25238,25193,25224,,25238,25193,25224,25064.79875
2026-04-09T20:00:00-04:00,25224,25280,25206,25270.5,,25280,25206,25270.5,25064.79875
2026-04-09T21:00:00-04:00,25270.5,25298.5,25255.75,25285,,25298.5,25255.75,25285,25064.79875
2026-04-09T22:00:00-04:00,25284.75,25290.25,25254,25273,,25290.25,25254,25273,25064.79875
2026-04-09T23:00:00-04:00,25274.25,25303.75,25271,25291.75,,25303.75,25271,25291.75,25064.79875
2026-04-10T00:00:00-04:00,25291.75,25293.25,25265.5,25269.25,,25293.25,25265.5,25269.25,25064.79875
2026-04-10T01:00:00-04:00,25269.5,25284.75,25257.5,25263,,25284.75,25257.5,25263,25064.79875
2026-04-10T02:00:00-04:00,25261.75,25268,25218.75,25228.25,,25268,25218.75,25228.25,25064.79875
2026-04-10T03:00:00-04:00,25229.25,25256,25223,25242,,25256,25223,25242,25064.79875
2026-04-10T04:00:00-04:00,25243,25243.75,25202.75,25209.5,,25243.75,25202.75,25209.5,25064.79875
2026-04-10T05:00:00-04:00,25209.5,25274.75,25206,25259,,25274.75,25206,25259,25064.79875
2026-04-10T06:00:00-04:00,25258.5,25283.75,25240.5,25271.25,,25283.75,25240.5,25271.25,25064.79875
2026-04-10T07:00:00-04:00,25272,25302.25,25261.75,25268.75,,25302.25,25261.75,25268.75,25064.79875
2026-04-10T08:00:00-04:00,25269.25,25386,25263.75,25304.5,,25386,25263.75,25304.5,25064.79875
2026-04-10T09:00:00-04:00,25304,25369.25,25290.5,25320.5,,25369.25,25290.5,25320.5,25064.79875
2026-04-10T10:00:00-04:00,25319,25373.75,25268,25352.5,,25373.75,25268,25352.5,25064.79875
2026-04-10T11:00:00-04:00,25352.5,25393,25244.75,25264.5,,25393,25244.75,25264.5,25064.79875
2026-04-10T12:00:00-04:00,25264.5,25301.5,25222.25,25264.5,,25301.5,25222.25,25264.5,25064.79875
2026-04-10T13:00:00-04:00,25265.5,25276,25223.25,25272,,25276,25223.25,25272,25064.79875
2026-04-10T14:00:00-04:00,25271.75,25281.25,25238.5,25260.75,,25281.25,25238.5,25260.75,25064.79875
2026-04-10T15:00:00-04:00,25261.25,25302,25259,25284.25,,25302,25259,25284.25,25064.79875
2026-04-10T16:00:00-04:00,25284.25,25338,25276.75,25333,,25338,25276.75,25333,25075.57
2026-04-12T18:00:00-04:00,24980,25019.25,24904.5,24956.25,,25019.25,24904.5,24956.25,25075.57
2026-04-12T19:00:00-04:00,24957.25,24989.25,24922,24984,,24989.25,24922,24984,25075.57
2026-04-12T20:00:00-04:00,24984,25056,24950,25055,,25056,24950,25055,25075.57
