time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2015-06-08,7723.25,7756,7634,7699.75,,7756,7634,7699.75,7499.0925
2015-06-15,7687.25,7789.25,7638,7745.75,,7789.25,7638,7745.75,7509.485
2015-06-22,7762,7804.75,7709.25,7729.5,,7804.75,7709.25,7729.5,7520.7975
2015-06-29,7679.25,7701,7617.75,7677.25,,7701,7617.75,7677.25,7528.14125
2015-07-06,7677.25,7697.5,7581.25,7662,,7697.5,7581.25,7662,7536.55625
2015-07-13,7633.5,7903.5,7622,7903,,7903.5,7622,7903,7550.46625
2015-07-20,7898.5,7935.5,7794,7813.5,,7935.5,7794,7813.5,7566.52
2015-07-27,7811.75,7858.25,7746.5,7832.75,,7858.25,7746.5,7832.75,7585.1875
2015-08-03,7832.75,7878.5,7730,7763.75,,7878.5,7730,7763.75,7602.59875
2015-08-10,7763.5,7834.25,7680.75,7782.5,,7834.25,7680.75,7782.5,7615.11375
2015-08-17,7782,7823,7438.5,7441.25,,7823,7438.5,7441.25,7622.89875
2015-08-24,7433.25,7590.25,7157.75,7573.75,,7590.25,7157.75,7573.75,7623.42875
2015-08-31,7573.5,7579.75,7367.75,7434.25,,7579.75,7367.75,7434.25,7623.7675
2015-09-08,7431.25,7619,7429.5,7578.75,,7619,7429.5,7578.75,7624.65125
2015-09-14,7574.75,7700.5,7538.75,7583.5,,7700.5,7538.75,7583.5,7626.04625
2015-09-21,7583.5,7620.25,7444,7463.25,,7620.25,7444,7463.25,7626.1425
2015-09-28,7461.25,7522.5,7299.5,7521.25,,7522.5,7299.5,7521.25,7626.44125
2015-10-05,7516.5,7628,7509.25,7614.75,,7628,7509.25,7614.75,7628.0525
2015-10-12,7613.75,7697.75,7576.25,7697.5,,7697.75,7576.25,7697.5,7631.2625
2015-10-19,7693.25,7896.25,7653.5,7869.5,,7896.25,7653.5,7869.5,7639.815
2015-10-26,7872.75,7949,7851.5,7903.75,,7949,7851.5,7903.75,7653.0925
2015-11-02,7903.25,7988.5,7883.75,7961.75,,7988.5,7883.75,7961.75,7665.42625
2015-11-09,7960,7971.5,7744.5,7747.75,,7971.5,7744.5,7747.75,7676.6525
2015-11-16,7737,7950.25,7713.75,7948.75,,7950.25,7713.75,7948.75,7687.29875
2015-11-23,7948.25,7965.5,7878.75,7941.25,,7965.5,7878.75,7941.25,7694.6625
2015-11-30,7944.25,7998.25,7837.75,7973.25,,7998.25,7837.75,7973.25,7701.91875
2015-12-07,7980,7988.75,7786.25,7794.25,,7988.75,7786.25,7794.25,7707.0625
2015-12-14,7793.25,7947.5,7736,7773.75,,7947.5,7736,7773.75,7711.30375
2015-12-21,7777.5,7893.75,7775.5,7874.75,,7893.75,7775.5,7874.75,7717.2775
2015-12-28,7874.75,7961.5,7835.25,7856.25,,7961.5,7835.25,7856.25,7722.61625
2016-01-04,7856.25,7870.5,7519.5,7528.25,,7870.5,7519.5,7528.25,7723.3025
2016-01-11,7528,7628.75,7339.5,7409.5,,7628.75,7339.5,7409.5,7721.35375
2016-01-19,7390.5,7516.75,7247.25,7510.5,,7516.75,7247.25,7510.5,7718.18375
2016-01-25,7511.25,7535,7365.75,7533.5,,7535,7365.75,7533.5,7713.255
2016-02-01,7527,7573,7264.75,7283.5,,7573,7264.75,7283.5,7707.65875
2016-02-08,7291,7309.75,7126.25,7279,,7309.75,7126.25,7279,7694.69875
2016-02-16,7285.25,7491.25,7285.25,7425,,7491.25,7285.25,7425,7689.3725
2016-02-22,7419,7557,7348.5,7490.25,,7557,7348.5,7490.25,7684.76625
2016-02-29,7489,7621.5,7444,7584,,7621.5,7444,7584,7680.7225
2016-03-07,7584.75,7625,7493.5,7620.75,,7625,7493.5,7620.75,7675.9075
2016-03-14,7616.5,7685.5,7602.25,7669.75,,7685.5,7602.25,7669.75,7673.0825
2016-03-21,7667.5,7714,7637.75,7673.25,,7714,7637.75,7673.25,7672.68625
2016-03-28,7674.25,7802.25,7646.75,7801.5,,7802.25,7646.75,7801.5,7673.46125
2016-04-04,7799.5,7816.5,7723.5,7742.25,,7816.5,7723.5,7742.25,7673.465
2016-04-11,7742.75,7836,7699.25,7811.5,,7836,7699.25,7811.5,7675.5175
2016-04-18,7791.5,7857.25,7703.75,7739.5,,7857.25,7703.75,7739.5,7678.72
2016-04-25,7749.75,7762.5,7569.5,7608.5,,7762.5,7569.5,7608.5,7678.0075
2016-05-02,7609.75,7651.25,7543.75,7606.5,,7651.25,7543.75,7606.5,7670.95375
2016-05-09,7602.5,7675.75,7576.5,7595.25,,7675.75,7576.5,7595.25,7666.02125
2016-05-16,7588.75,7666.5,7553.5,7636.75,,7666.5,7553.5,7636.75,7660.7075
2016-05-23,7640.5,7786.25,7614.5,7785.75,,7786.25,7614.5,7785.75,7659.35625
2016-05-31,7791,7811.5,7751.5,7781.75,,7811.5,7751.5,7781.75,7659.4875
2016-06-06,7783.75,7818.25,7719,7738.75,,7818.25,7719,7738.75,7667.31625
2016-06-13,7731.5,7734.5,7633.25,7642,,7734.5,7633.25,7642,7671.735
2016-06-20,7663.75,7774.75,7515.25,7542.75,,7774.75,7515.25,7542.75,7676.03
2016-06-27,7530.75,7727,7448.5,7715,,7727,7448.5,7715,7676.72125
2016-07-05,7719.5,7804,7646.5,7797.75,,7804,7646.5,7797.75,7679.725
2016-07-11,7800.25,7889,7796.5,7843,,7889,7796.5,7843,7689.9725
2016-07-18,7860.75,7945.25,7857.75,7939.25,,7945.25,7857.75,7939.25,7700.3625
2016-07-25,7940,8017.25,7921.75,8010.75,,8017.25,7921.75,8010.75,7709.77875
2016-08-01,8018.25,8078.5,7962.5,8064.5,,8078.5,7962.5,8064.5,7718.6375
2016-08-08,8065.5,8091.75,8047,8086.75,,8091.75,8047,8086.75,7724.79
2016-08-15,8087.5,8116,8052.75,8089.75,,8116,8052.75,8089.75,7728.68875
2016-08-22,8090,8117.5,8038,8064,,8117.5,8038,8064,7732.1375
2016-08-29,8066.75,8098.5,8030.25,8079.5,,8098.5,8030.25,8079.5,7738.10625
2016-09-06,8082,8120.25,7945.75,7949.25,,8120.25,7945.75,7949.25,7740.7925
