time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2024-01-26,19730.5,19791.25,19625.25,19664,,19791.25,19625.25,19664,17706.265
2024-01-29,19661.25,19875.5,19616.75,19859.5,,19875.5,19616.75,19859.5,17727.00625
2024-01-30,19871,19895,19626.25,19629.5,,19895,19626.25,19629.5,17745.4825
2024-01-31,19574.75,19643.25,19380.75,19424.5,,19643.25,19380.75,19424.5,17762.83875
2024-02-01,19432.5,19806,19422,19787.25,,19806,19422,19787.25,17782.10125
2024-02-02,19747.25,19934.75,19624.75,19846.25,,19934.75,19624.75,19846.25,17801.62875
2024-02-05,19855.25,19904.75,19713.5,19861.75,,19904.75,19713.5,19861.75,17821.3275
2024-02-06,19857.75,19928.25,19720,19809.5,,19928.25,19720,19809.5,17841.15125
2024-02-07,19805,20034.75,19789,20015.5,,20034.75,19789,20015.5,17862.08
2024-02-08,20015.5,20055.75,19951.5,20019.5,,20055.75,19951.5,20019.5,17883.16125
2024-02-09,20013.5,20230.25,20011.5,20197.5,,20230.25,20011.5,20197.5,17905.78625
2024-02-12,20199.25,20280.75,20070.5,20088.75,,20280.75,20070.5,20088.75,17927.65875
2024-02-13,20087.75,20122.5,19701.25,19859,,20122.5,19701.25,19859,17946.88125
2024-02-14,19862.25,20046.25,19828.5,20032.75,,20046.25,19828.5,20032.75,17966.6475
2024-02-15,20029.25,20127.5,19939.75,20114.25,,20127.5,19939.75,20114.25,17987.005
2024-02-16,20111.25,20185.25,19874.25,19880.75,,20185.25,19874.25,19880.75,18006.79375
2024-02-20,19888.5,19966.75,19611.75,19741.75,,19966.75,19611.75,19741.75,18026.28875
2024-02-21,19732.25,19882.25,19532,19869.25,,19882.25,19532,19869.25,18046.63375
2024-02-22,19861.75,20246.25,19835.25,20182.75,,20246.25,19835.25,20182.75,18067.22625
2024-02-23,20182.5,20304,20105.25,20120,,20304,20105.25,20120,18087.37625
2024-02-26,20120.75,20218.75,20081.25,20108.25,,20218.75,20081.25,20108.25,18107.8425
2024-02-27,20110.25,20199.5,20068,20171.5,,20199.5,20068,20171.5,18127.8875
2024-02-28,20176.75,20179,20005.5,20019.75,,20179,20005.5,20019.75,18146.9825
2024-02-29,20029.25,20268.75,19985.25,20230,,20268.75,19985.25,20230,18167.51125
2024-03-01,20234.25,20532,20188.75,20480.25,,20532,20188.75,20480.25,18188.82375
2024-03-04,20495.25,20537,20393.5,20403.5,,20537,20393.5,20403.5,18209.55625
2024-03-05,20405.25,20411.25,19991.75,20142.5,,20411.25,19991.75,20142.5,18228.29625
2024-03-06,20140.25,20333.5,20101.75,20199.5,,20333.5,20101.75,20199.5,18245.9625
2024-03-07,20200.25,20519.25,20075,20413.25,,20519.25,20075,20413.25,18265.055
2024-03-08,20438.25,20595.75,20171.75,20215.25,,20595.75,20171.75,20215.25,18282.785
2024-03-11,20215.25,20227.5,20049.75,20158.5,,20227.5,20049.75,20158.5,18301.145
2024-03-12,20167.25,20405.25,20088.25,20385.25,,20405.25,20088.25,20385.25,18320.09125
2024-03-13,20383.75,20421,20196,20269.75,,20421,20196,20269.75,18337.76375
2024-03-14,20256.25,20342.5,20075.5,20180.5,,20342.5,20075.5,20180.5,18353.06125
2024-03-15,20165.25,20237,19920.5,19977.75,,20237,19920.5,19977.75,18367.1675
2024-03-18,19987.75,20295.25,19976.5,20142,,20295.25,19976.5,20142,18382.665
2024-03-19,20136.25,20203.5,19967.5,20187.25,,20203.5,19967.5,20187.25,18397.34875
2024-03-20,20188.25,20459.25,20141.75,20456.25,,20459.25,20141.75,20456.25,18412.9225
