time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2004-04-01,4847.5,4915,4803.5,4807,,4915,4803.5,4807,4822.685
2004-05-03,4803.5,4875.5,4776.5,4872,,4875.5,4776.5,4872,4839.0675
2004-06-01,4870,4928,4845.5,4920.5,,4928,4845.5,4920.5,4852.03
2004-07-01,4921,4925,4759.5,4802,,4925,4759.5,4802,4855.9475
2004-08-02,4799.5,4810,4701.5,4769.5,,4810,4701.5,4769.5,4848.925
2004-09-01,4769,4841,4759.5,4812,,4841,4759.5,4812,4846.61
2004-10-01,4811.5,4895,4806.5,4884.5,,4895,4806.5,4884.5,4839.8
2004-11-01,4875.5,4991,4875.5,4967.5,,4991,4875.5,4967.5,4844.275
2004-12-01,4973,5031,4969,5014.5,,5031,4969,5014.5,4862.3825
2005-01-03,5014,5030,4870.5,4910,,5030,4870.5,4910,4868.445
2005-02-01,4908.5,4951,4876.5,4899,,4951,4876.5,4899,4876.0725
2005-03-01,4899.5,4941,4840,4867.5,,4941,4840,4867.5,4878.4125
2005-04-01,4868,4888,4774,4802,,4888,4774,4802,4875.0975
2005-05-02,4802.5,4935,4795.5,4922.5,,4935,4795.5,4922.5,4886.175
2005-06-01,4920.5,4953,4864.5,4868,,4953,4864.5,4868,4899.1075
2005-07-01,4867,4995,4830,4976.5,,4995,4830,4976.5,4910.425
2005-08-01,4981,5000.5,4909.5,4949,,5000.5,4909.5,4949,4918.115
2005-09-01,4950.5,4986,4915,4965.5,,4986,4915,4965.5,4914.16
2005-10-03,4967,4981,4874.5,4938,,4981,4874.5,4938,4907.65
2005-11-01,4929.5,5061.5,4925.5,5026.5,,5061.5,4925.5,5026.5,4919.0275
2005-12-01,5029.5,5070.5,4988.5,4993.5,,5070.5,4988.5,4993.5,4933.2675
2006-01-02,4992.5,5108.5,4980.5,5054,,5108.5,4980.5,5054,4955.4575
2006-02-01,5033,5060,4977,5009,,5060,4977,5009,4974.1775
2006-03-01,5007.5,5054,4968.5,5036.5,,5054,4968.5,5036.5,4985.6675
2006-04-03,5040.75,5082.25,5012.75,5027.5,,5082.25,5012.75,5027.5,4999.28125
2006-05-01,5031,5044.5,4873.75,4899.5,,5044.5,4873.75,4899.5,4997.76
2006-06-01,4899.5,4953.25,4827.25,4890.25,,4953.25,4827.25,4890.25,4989.62125
2006-07-03,4892.25,4902.25,4756.5,4817.5,,4902.25,4756.5,4817.5,4978.25625
2006-08-01,4814.75,4890.25,4780.5,4881.75,,4890.25,4780.5,4881.75,4962.68875
2006-09-01,4882.75,4963.5,4857.75,4951.5,,4963.5,4857.75,4951.5,4949.3725
2006-10-02,4950.75,5037.25,4918.25,5023,,5037.25,4918.25,5023,4943.14375
2006-11-01,5023.5,5106.25,4981.5,5075,,5106.25,4981.5,5075,4947.65375
2006-12-01,5074.5,5107,5021.5,5033.25,,5107,5021.5,5033.25,4952.45625
2007-01-01,5038.75,5126,5005.25,5060.75,,5126,5005.25,5060.75,4955.25625
2007-02-01,5062.75,5115.75,5001.5,5023.75,,5115.75,5001.5,5023.75,4962.19375
2007-03-01,5022.75,5068.75,4963,5028.5,,5068.75,4963,5028.5,4976.26
2007-04-02,5029.5,5146.75,5016,5117,,5146.75,5016,5117,5000.8225
2007-05-01,5114.25,5173.5,5105.75,5170,,5173.5,5105.75,5170,5037.69375
2007-06-01,5171.25,5187.75,5111.75,5168.75,,5187.75,5111.75,5168.75,5066.65125
2007-07-02,5167.75,5290.5,5155,5158.5,,5290.5,5155,5158.5,5094.6425
2007-08-01,5164.25,5219.5,5026.5,5207.5,,5219.5,5026.5,5207.5,5109.39875
2007-09-03,5207.5,5313.25,5159.75,5303.25,,5313.25,5159.75,5303.25,5124.65375
2007-10-01,5305.5,5442.25,5297.75,5441.75,,5442.25,5297.75,5441.75,5159.8575
2007-11-01,5441.75,5445.5,5171.5,5284.25,,5445.5,5171.5,5284.25,5182.3625
2007-12-03,5282,5340.5,5189.25,5273,,5340.5,5189.25,5273,5207.73
2008-01-01,5279.5,5285.25,4866.5,5016,,5285.25,4866.5,5016,5208.9325
2008-02-01,5004,5047.25,4881.25,4916.5,,5047.25,4881.25,4916.5,5192.07375
2008-03-03,4916.25,5001.75,4836.25,4952.75,,5001.75,4836.25,4952.75,5169.04875
2008-04-01,4947.75,5122.75,4939.5,5085.5,,5122.75,4939.5,5085.5,5151.9725
2008-05-01,5084.5,5216.5,5083.75,5197.5,,5216.5,5083.75,5197.5,5147.32375
2008-06-02,5199.25,5225,4988.5,4998.5,,5225,4988.5,4998.5,5140.96875
2008-07-01,5002.25,5039.75,4917.75,5006.25,,5039.75,4917.75,5006.25,5102.8175
2008-08-01,5006.75,5129.75,4954.25,5027.5,,5129.75,4954.25,5027.5,5072.33625
2008-09-01,5027.75,5068,4640.75,4741,,5068,4640.75,4741,5030.64125
2008-10-01,4746.5,4747,4283.5,4483.5,,4747,4283.5,4483.5,4950.7625
2008-11-03,4486.75,4535.75,4164.5,4332.75,,4535.75,4164.5,4332.75,4891.4825
2008-12-01,4332.5,4399.25,4236.25,4357.75,,4399.25,4236.25,4357.75,4827.64625
2009-01-01,4356.25,4432.25,4277.25,4324.5,,4432.25,4277.25,4324.5,4762.81375
2009-02-02,4326.25,4431.25,4252.5,4262.25,,4431.25,4252.5,4262.25,4688.7575
2009-03-02,4259.5,4428.5,4185.5,4384.25,,4428.5,4185.5,4384.25,4596.32875
2009-04-01,4374.75,4564,4356.75,4540.25,,4564,4356.75,4540.25,4538.77875
2009-05-01,4535.5,4589.5,4483.25,4582.25,,4589.5,4483.25,4582.25,4491.80625
2009-06-01,4580.75,4664.5,4560,4624.25,,4664.5,4560,4624.25,4448.20125
2009-07-01,4624.5,4780,4540.5,4750,,4780,4540.5,4750,4444.6775
2009-08-03,4749.25,4816.5,4709.25,4773,,4816.5,4709.25,4773,4480.44625
2009-09-01,4773,4903,4732.5,4867.25,,4903,4732.5,4867.25,4535.935
2009-10-01,4865.75,4929,4799.5,4815.25,,4929,4799.5,4815.25,4592.1275
2009-11-02,4810.75,4963.5,4800,4917.25,,4963.5,4800,4917.25,4647.7675
2009-12-01,4916.25,5033.75,4908.5,5010.5,,5033.75,4908.5,5010.5,4723.21625
2010-01-04,5017.25,5051.75,4883.5,4891,,5051.75,4883.5,4891,4778.38
2010-02-01,4891.75,4984.75,4862.5,4970.25,,4984.75,4862.5,4970.25,4817.6775
2010-03-01,4973,5128.5,4973,5110,,5128.5,4973,5110,4874.36
2010-04-01,5110,5213,5095,5152.75,,5213,5095,5152.75,4936.025
2010-05-03,5156.5,5192.25,4884.5,5006.25,,5192.25,4884.5,5006.25,4966.13
2010-06-01,5006.25,5096.5,4888.5,4893.5,,5096.5,4888.5,4893.5,4990.3175
2010-07-01,4891.75,5056.25,4853.5,5017.75,,5056.25,4853.5,5017.75,5002.62125
2010-08-02,5024.25,5073.5,4899.5,4922,,5073.5,4899.5,4922,5014.51
2010-09-01,4928.75,5190,4926,5153.5,,5190,4926,5153.5,5030.97
